title,id
Londonderry Airport,923982
Derry Airport,924005
Brussels International Airport,926883
Brussels airport,926887
Brussels-National Airport,926894
Los Angeles World Airports,927342
Palmdale airport,927389
Lykes Palmdale Airport,927397
Yangyang International Airport,929216
Leeds Bradford Airport,929933
Leeds bradford airport,930282
Eastgate Airport,931303
Leeds/Bradford Airport,931837
Leeds-Bradford Airport,931903
Pu Dong International Airport,933100
Apple AirPort Express,933907
Lod airport,943362
Charlotte-Douglas International Airport,953603
AirTrain (San Francisco International Airport),959434
Beauvais–Tillé Airport,960087
Basel-Mulhouse-Freiburg International Airport,960774
Geneva Cointrin international airport,960806
Sofia Airport,963400
Varna Airport,963533
Burgas Airport,963591
Denver Airport,964522
Airport station (MBTA),966111
Castrup airport,973682
Template:Airports in Hawaii,979396
Malmi Airport,984675
Midway Airport (Michigan),991030
Kavieng Airport,1001265
"Melbourne Airport, Victoria",1001564
Airport West,1003464
Miami Airport (Tri-Rail station),1019457
Airport Express (MTR),1021568
Monbetsu Airport,1023716
Airports of Japan,1023717
Hongqiao Airport,1025200
Schönefeld Airport,1028604
Milan–Malpensa Airport,1028606
Sheremetyevo Airport,1028607
Ahmedabad Airport,1030338
Sardar Vallabhbhai Patel International Airport,1030351
Kennedy International Airport,1031305
Orange County airport,1032259
Jacksonville Executive at Craig Airport,1033224
Airport & South Line,1041357
ICAO airport code prefix,1044689
Brunei International Airport,1051974
Wikipedia:Categories for discussion/Category:Airports of Brunei,1052286
Belfast International Airport Ltd.,1057478
Gatwick Airport railway station,1063892
Gatwick Airport station,1069990
Monterey Regional Airport,1071248
Denver Municipal Airport,1072247
Hiroshima Airport,1075344
Cologne Bonn Airport,1076562
Airport '77,1076567
Nagasaki Airport,1076586
Francisco Bangoy International Airport,1078115
Senai Airport,1078891
Airport novel,1080319
Salt Lake International Airport,1085423
Canberra Airport,1085682
File:Music for Airports.jpg,1091129
Perot Field Fort Worth Alliance Airport,1097688
Cincinnati Northern Kentucky International Airport,1099595
New Orleans International Airport,1099601
Wilson Airport,1100698
Teesside International Airport,1111562
Addis Ababa Bole International Airport,1115036
Surat Thani International Airport,1115137
Category:Lists of airports,1119991
Montreal Saint-Hubert Longueuil Airport,1120003
Boundary Bay Airport,1129823
Abbotsford International Airport,1129850
Ninoy aquino airport,1133488
Airport Express (disambiguation),1134463
List of airports in Indonesia,1134489
List of Australian airports,1136021
List of Polish airports,1136022
List of airports of Poland,1136028
List of airports of Australia,1136029
List of French airports,1136037
List of Airports in Belgium,1136038
St-Hubert Airport,1138270
Ljubljana Airport,1139255
Ljubljana International Airport,1141070
Template:Airport-stub,1145539
Category:Airport stubs,1145543
Roosevelt Field (airport),1145590
Guernsey Airport,1146332
Swunan International Airport,1146885
National Airports System,1148318
Fredericton International Airport,1153046
National Airport System (Canada),1153483
Saint John Airport,1154637
Islay Airport,1158989
Changi Airport MRT station,1159101
Changi Airport Station,1159246
Washington Reagan National Airport,1163197
Abbotsford airport,1163298
Murtala Muhammed International Airport,1164602
Krakow airport,1164654
Kerry International Airport,1165944
Keflavík International Airport,1168845
Cortez Municipal Airport,1170649
Cortez municipal airport,1170884
List of Class B airports in the United States,1177511
1973 Rome airport attacks and hijacking,1179030
Changi International Airport,1179033
Kagoshima Airport,1179675
Buttonville Municipal Airport,1182106
List of Class C airports in the United States,1182557
"Bergen Airport, Flesland",1187218
Chileka International Airport,1191832
LaGuardia International Airport,1193115
Essendon Airport (band),1194482
Sri Guru Ram Das Ji International Airport,1196342
Bergen Airport,1197833
1985 Narita International Airport bombing,1201973
Soekarno–Hatta International Airport,1203751
File:Matt London at Charlesde Gaulle Airport.jpg,1203793
Hong Kong Airport,1208378
Rhodes International Airport,1209604
Culpeper Regional Airport,1213019
Doncaster Sheffield Airport,1215272
Tan Son Nhat International Airport,1217319
Mirabel Airport,1217572
Whenuapai Airport,1221505
Montrose Regional Airport,1223281
Martin State Airport,1227948
List of airports in Romania,1234195
"Henri Coanda Airport, Bucharest",1234200
Centennial Airport,1236406
List of airports in Hong Kong,1241583
"Miami Airport, Florida",1244559
CNN Airport,1261733
Nnamdi Azikiwe International Airport,1264263
Port Harcourt International Airport,1264287
Fairport's Cropredy Convention,1264660
Airports of Chicago,1265114
Slc international airport,1265404
Salt Lake City Airport,1265408
Salt lake airport,1265409
Slc airport,1265414
Sl airport,1265415
Robin Hood Doncaster Sheffield International Airport,1266498
Foz do Iguaçu International Airport,1269868
Keflavik International Airport,1275355
Torp Airport,1276232
St. Louis Regional Airport,1279932
Nanjing Lukou International Airport,1280168
The Narita Airport bombing,1283611
Narita Airport Bombing,1283883
Airport improvement fee,1297869
Norman Rogers Airport,1298011
Lugano Airport,1298520
List of Belgian airports,1299187
Airport Station (Massachusetts Bay Transportation Authority),1303397
Chicago Airports,1303628
Watertown Regional Airport,1304831
Gary/Chicago International Airport,1305702
Gdańsk Lech Wałęsa Airport,1306522
Fullerton Municipal Airport,1306767
Airport Line,1307529
Viracopos Airport,1307908
São Paulo–Congonhas Airport,1308906
Sao Paulo International Airport,1308970
Confins International Airport,1309070
Salvador Bahia Airport,1310083
Dois de Julho International Airport,1310094
Campo de Marte Airport,1310407
Robin Hood Doncaster Sheffield Airport,1312906
Dulles Airport Access Road,1313425
Fort Lauderdale Airport station,1314237
Miami Airport Station (Tri-Rail),1315776
Rio de Janeiro/Galeão International Airport,1317775
Afonso Pena International Airport,1317931
Maringá Regional Airport,1318730
Fort Lauderdale/Hollywood International Airport Station (Tri-Rail),1319305
Mallam Aminu International Airport,1319995
Northern Airport Expressway,1321948
T.F. Green Airport,1325096
BWI Airport (Amtrak station),1326482
Airport Station (MBTA),1328252
Robin hood airport,1328638
Airport Authority Hong Kong,1335315
Bert Mooney Airport,1337121
Manhattan Regional Airport,1337254
Kishinev International Airport,1344875
Belo Horizonte International Airport,1345281
List of airports in the Maldives,1345528
"Moorabbin Airport, Victoria",1347384
Male International Airport,1347531
Sangster International Airport,1351660
Congonhas Airport,1353797
Houston Airport,1353821
Dallas Airport,1353927
Sacramento airport,1353938
San Francisco airport,1353964
New York airport,1353980
New York Airport,1353993
New York City airports,1353999
New York airports,1354001
New York City airport,1354011
Boston airport,1354140
Oakland airport,1355533
San Jose Airport,1355638
Fargo airport,1355662
Fargo International Airport,1355665
Winnipeg airport,1355671
Kimhae International Airport,1361608
Santos Dumont Airport,1363533
Eduardo Gomes International Airport,1363578
Milwaukee Airport,1363807
Easterwood Airport,1364102
Des Moines airport,1371823
Des Moines International Airport,1371941
Des Moines Airport,1372157
Omaha Municipial Airport,1373966
Eppley Airport,1373972
Omaha airport,1375069
Omaha International Airport,1375086
Pickering Airport Lands,1375501
Billings Airport,1376319
Billings Logan Airport,1376324
Billings Logan International Airport,1376380
Billings International Airport,1376384
Billings Municipal Airport,1376395
Reno International Airport,1377110
Sioux Falls Regional Airport,1377174
Sioux Falls airport,1377195
Sioux Falls Municipal Airport,1377204
Sioux Falls International Airport,1377208
U-Tapao International Airport,1377268
Kokura Airport,1377489
Kitakyushu airport,1377499
New Kitakyushu airport,1377501
Dane County Regional Airport,1379886
Dane County Airport,1380182
Cleveland International Airport,1380199
Wichita Dwight D. Eisenhower National Airport,1380237
Archerfield Airport,1380286
Wichita airport,1380923
Wichita International Airport,1380931
Wichita Municipal Airport,1380933
Mid-Continent Airport,1381167
Cairns Intenational Airport,1381447
Eastern Iowa Airport,1384597
Cedar Rapids Airport,1384603
List of airports in Hungary,1389968
Airport station (MTR),1391191
Lanseria International Airport,1392639
Stanstead Airport,1398910
Region of Waterloo International Airport,1403714
Waterloo Regional Airport,1403729
Airport codes,1404828
Grantley Adams International Airport,1406612
Dfw airport,1406623
Plymouth City Airport,1407341
Wikipedia:Peer review/Fairport Convention/archive1,1415436
Kitakyushu Airport,1416004
Lynden Pindling International Airport,1419421
Class C Airports,1420995
Santa Monica Airport,1421198
Pickering airport,1421319
Cardiff Airport,1423213
Hector Airport,1426179
Hong Kong Airport Authority,1429691
List of airports in the Republic of Ireland,1429960
Seawell airport,1430780
Barbados Airport,1430793
Reina Sofía Airport,1431665
Class A airport,1432876
Donegal Airport,1435296
